index,id,x,y,z,vx,vy,vz,mass,collision_radius,char_length,area_to_mass,bstar
66,50066,11884813.73220143,134250.12697281016,-175091.5508587679,6884.746182201211,134.25012697281176,-175.09155085876526,0.07770216009680869,0.06891191797052512,0.13782383594105024,0.1348888588472072,0.0
67,50067,11994991.431534939,2772.6412775254666,-1854.1260013484425,6994.923881535036,2.7726412775254006,-1.8541260013484036,0.210487779328893,0.03748628843594951,0.07497257687189902,0.014692431604429524,0.0
68,50068,12270944.678692343,-401214.71643583535,76249.93116971872,7270.877128692115,-401.2147164358397,76.24993116972014,0.0006624326602518981,0.02919357539250196,0.05838715078500392,2.828116725849133,0.0
69,50069,11854849.056092758,-373674.45114209916,103807.85227024628,6854.781506092337,-373.6744511420987,103.80785227024863,0.005626965326548222,0.028342068760047266,0.05668413752009453,0.3137565690196342,0.0
70,50070,12103780.122966215,-2328.890754154587,33602.91695632889,7103.71257296633,-2.328890754154543,33.60291695632815,0.047992778589637936,0.027353022468685113,0.054706044937370225,0.034258322978640836,0.0
71,50071,11960583.921639444,-33393.757229361545,-26786.611309100186,6960.516371639278,-33.3937572293614,-26.78661130909981,0.10593299290144509,0.04822675198261011,0.09645350396522022,0.048376624217905916,0.0
72,50072,11867981.563858885,98909.9097980554,13318.345602806865,6867.914013859292,98.90990979805736,13.318345602806694,0.01239915393297815,0.02662197242192492,0.05324394484384984,0.12559269211695068,0.0
73,50073,11852881.435690645,-2040.0967770262932,31574.20575190119,6852.813885690826,-2.040096777026306,31.574205751900912,0.04251203553634131,0.03505203133357395,0.0701040626671479,0.06358473832144164,0.0
74,50074,11321771.442460094,-96574.22920680743,27075.577020064164,6321.703892460543,-96.57422920680918,27.07557702006484,0.4822631588412501,0.13685254313828146,0.2737050862765629,0.08598938750140829,0.0
75,50075,11902133.99094549,-178442.42401264777,-198733.46800375523,6902.066440945417,-178.44242401264998,-198.73346800376015,0.004439697664265,0.026122636754314893,0.052245273508629786,0.33768974882935476,0.0
76,50076,12009965.102080902,216211.18845391722,351832.97482003114,7009.8975520809545,216.2111884539139,351.8329748200287,0.007660882028872192,0.03386119781929375,0.0677223956385875,0.32922560052045063,0.0
77,50077,11976510.606981559,-78751.70784317591,-27657.01543347032,6976.443056981419,-78.75170784317638,-27.657015433470544,0.11639716250553617,0.05506272754653867,0.11012545509307733,0.05742947460500728,0.0
78,50078,11937520.64589058,109327.64235923329,-97567.26381649327,6937.453095890477,109.32764235923487,-97.56726381649209,0.11405807562247647,0.12193118763202508,0.24386237526405016,0.2884634080817533,0.0
79,50079,12052852.513321389,-62607.45057550921,5978.823588838094,7052.784963321597,-62.607450575508494,5.9788235888379955,4.687584555834584,0.3563235028836668,0.7126470057673336,0.06024479089593896,0.0
80,50080,12057729.619453374,-43817.93411987799,42146.593749508655,7057.662069453502,-43.8179341198786,42.146593749508995,0.012899558450738386,0.033987372727896266,0.06797474545579253,0.1969861477938107,0.0
81,50081,12045346.608786557,-1210.7118793637662,53065.64137740283,7045.279058786776,-1.2107118793637535,53.065641377401796,0.12663655249709427,0.06435359642984212,0.12870719285968424,0.0721551185032877,0.0
82,50082,12000638.349343289,-1983.2254254931886,26434.884498027655,7000.570799343519,-1.9832254254932247,26.434884498027813,0.06543867114574968,0.042070974936328116,0.08414194987265623,0.0595582959459945,0.0
83,50083,11998547.24832785,-1079.324911608637,3571.4682675165627,6998.479698327425,-1.0793249116086343,3.5714682675165066,2.1096696584994588,0.17032613991891526,0.34065227983783053,0.030480263288163334,0.0
84,50084,12064275.448151575,-75596.35118830064,-97405.52271601216,7064.207898151666,-75.59635118829922,-97.40552271601015,0.02927909969127867,0.04557900891724373,0.09115801783448746,0.1562958201380948,0.0
85,50085,11888269.184593309,88455.44134822684,76792.83104667527,6888.201634593363,88.4554413482285,76.79283104667493,0.004132151246481917,0.028512466166588566,0.05702493233317713,0.432423794556759,0.0
86,50086,12009256.086126165,55664.42184236589,36448.417447275366,7009.188536126098,55.66442184236442,36.44841744727627,0.007479349960019103,0.034467572927244804,0.06893514585448961,0.34943111974426433,0.0
87,50087,12561391.681541372,-365166.7989219796,260024.4476125576,7561.3241315418745,-365.16679892197163,260.024447612561,0.009404516735376857,0.02587605247657202,0.05175210495314404,0.15641464829591697,0.0
